admin_project_code,admin_project_contact,bldg_use_type,bldg_use_subtype,bldg_project_status,site_country,bldg_year_permit,bldg_year_complete,bldg_year_complete_interval,bldg_QTO_type,bldg_area_definition,bldg_area_gfa,bldg_area_hfa,bldg_area_interval,bldg_users_total,bldg_floors_ag,bldg_floors_bg,bldg_struct_type,bldg_roof_type,bldg_energy_class_general,bldg_energy_class_country,bldg_certification,inv_energy_consumption,inv_mat_mass_total,inv_mat_1_type,inv_mat_1_mass,inv_mat_2_type,inv_mat_2_mass,inv_mat_3_type,inv_mat_3_mass,inv_mat_4_type,inv_mat_4_mass,inv_mat_5_type,inv_mat_5_mass,lca_RSP,lca_software,lca_database,lca_scenarios_decarbonisation,scope_parts_1_ground,scope_parts_2_structure,scope_parts_3_secondary,scope_parts_4_finishes,scope_parts_5_mechanical,scope_parts_6_electrical,scope_parts_6+_renewables,scope_parts_7_facilities,scope_parts_8_fittings,scope_LCS_A123,scope_LCS_A4,scope_LCS_A5,scope_LCS_B1,scope_LCS_B2,scope_LCS_B3,scope_LCS_B4,scope_LCS_B5,scope_LCS_B6,scope_LCS_B7,scope_LCS_B8,scope_LCS_C1,scope_LCS_C2,scope_LCS_C3,scope_LCS_C4,scope_LCS_D,scope_handling_D,GHG_sum_em,GHG_sum_op,GHG_sum_em_m2a,GHG_sum_op_m2a,GHG_A1,GHG_A2,GHG_A3,GHG_A4,GHG_A5,GHG_B1,GHG_B2,GHG_B3,GHG_B4,GHG_B5,GHG_B6,GHG_B7,GHG_C1,GHG_C2,GHG_C3,GHG_C4,GHG_D,GHG_A1_m2a,GHG_A2_m2a,GHG_A3_m2a,GHG_A4_m2a,GHG_A5_m2a,GHG_B1_m2a,GHG_B2_m2a,GHG_B3_m2a,GHG_B4_m2a,GHG_B5_m2a,GHG_B6_m2a,GHG_B7_m2a,GHG_C1_m2a,GHG_C2_m2a,GHG_C3_m2a,GHG_C4_m2a,GHG_D_m2a,GHG_A123,GHG_A45,GHG_A12345,GHG_B1234,GHG_B12345,GHG_B67,GHG_B1234567,GHG_C12,GHG_C34,GHG_C1234,GHG_C34_D,GHG_C1234_D,GHG_A123_m2a,GHG_A45_m2a,GHG_A12345_m2a,GHG_B1234_m2a,GHG_B12345_m2a,GHG_B67_m2a,GHG_B1234567_m2a,GHG_C12_m2a,GHG_C34_m2a,GHG_C1234_m2a,GHG_C34_D_m2a,GHG_C1234_D_m2a,GHG_P1_sum_m2a,GHG_P1_A123_m2a,GHG_P1_A45_m2a,GHG_P1_B1234_m2a,GHG_P1_B5_m2a,GHG_P1_C12_m2a,GHG_P1_C34_m2a,GHG_P1_D_m2a,GHG_P2_sum_m2a,GHG_P2_A123_m2a,GHG_P2_A45_m2a,GHG_P2_B1234_m2a,GHG_P2_B5_m2a,GHG_P2_C12_m2a,GHG_P2_C34_m2a,GHG_P2_D_m2a,GHG_P34_sum_m2a,GHG_P34_A123_m2a,GHG_P34_A45_m2a,GHG_P34_B1234_m2a,GHG_P34_B5_m2a,GHG_P34_C12_m2a,GHG_P34_C34_m2a,GHG_P34_D_m2a,GHG_P4_sum_m2a,GHG_P4_A123_m2a,GHG_P4_A45_m2a,GHG_P4_B1234_m2a,GHG_P4_B5_m2a,GHG_P4_C12_m2a,GHG_P4_C34_m2a,GHG_P4_D_m2a,GHG_P56_sum_m2a,GHG_P56_A123_m2a,GHG_P56_A45_m2a,GHG_P56_B1234_m2a,GHG_P56_B5_m2a,GHG_P56_C12_m2a,GHG_P56_C34_m2a,GHG_P56_D_m2a,GHG_P78_sum_m2a,GHG_P78_A123_m2a,GHG_P78_A45_m2a,GHG_P78_B1234_m2a,GHG_P78_B5_m2a,GHG_P78_C12_m2a,GHG_P78_C34_m2a,GHG_P78_D_m2a
CSTB413,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,91.849998474121,n/a,0-5000,4.0,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,52674.56,n/a,11.46969207949224,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7691889077157235,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4093043239023177,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.3834295276096469,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.037781198795945,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.1686903417179755,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.580000009635382,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB414,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,92.830001831055,n/a,0-5000,4.0,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,53466.72,n/a,11.519275868873988,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7417321840121467,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.3675492566620928,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4923752802690808,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.058677111175794,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.15765582846115,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5799999885596049,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB415,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,92.790000915527,n/a,0-5000,4.0,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,53035.369999999995,n/a,11.431268342864158,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7768725001482083,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4232395591872589,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.3492940916551874,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.0222782427907067,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.1583014902191575,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5799999942773396,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB416,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,87.650001525879,n/a,0-5000,4.0,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,52153.1,n/a,11.900307836184483,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7934055766042108,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.404924105604744,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.6069298065946325,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.0516622574947134,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.212472242400434,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5799999899029115,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB417,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,96.580001831055,n/a,0-5000,5.0,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,57280.21,n/a,11.861712345004683,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6674777260075747,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4605135361950652,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4520645821204172,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.139074301959384,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.441350072857618,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5799999890038116,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB418,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,94.440002441406,n/a,0-5000,4.0,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,54467.98999999999,n/a,11.534940404897577,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7463574563515294,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4226662063394133,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.5158343530202556,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.0094789823596564,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.139341247911705,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5799999850061898,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB419,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,99.940002441406,n/a,0-5000,5.0,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,58203.13,n/a,11.64761428420497,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6570442104851744,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.3494836572479738,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4833119509569073,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.084216479003216,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.372367289212231,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5799999858313444,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB420,CSTB,Non-residential,School and Daycare,New Built,France,n/a,n/a,2015-2019,n/a,France,475.0,n/a,0-5000,26.0,0,0,massive concrete,Gable or saddle roof,n/a,2,n/a,,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,408325.41000000003,n/a,17.192648842105264,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.8422294736842106,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.106868210526316,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.4801183157894735,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.862125894736842,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.037967578947369,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.49315789473684213,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB421,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,155.0,n/a,0-5000,2.0,2,0,massive concrete,Gable or saddle roof,n/a,2,n/a,38.8,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,85084.96999999999,n/a,10.978705806451613,7.9566,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5102658064516129,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.8380967741935483,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.7445083870967741,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.6393187096774193,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.6649587096774194,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5807858064516129,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB422,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,148.0,n/a,0-5000,2.0,2,0,massive concrete,Gable or saddle roof,n/a,2,n/a,21.1,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,84419.52,n/a,11.408043243243243,1.5821,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5494851351351351,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.0610054054054054,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.8550324324324325,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.6896810810810807,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.6703864864864864,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.581645945945946,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB423,CSTB,Non-residential,Office,New Built,France,n/a,n/a,2015-2019,n/a,France,6112.0,n/a,5001-10000,300.0,1,0,massive brick,Flat roof,n/a,2,n/a,,n/a,Other,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,5018286.009999999,n/a,16.42109296465968,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.9171490837696337,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.772981937172775,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.5985244437172776,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.8032373691099477,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.512746138743455,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.18,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB424,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,259.0,n/a,0-5000,2.0,2,1,frame concrete,Other,n/a,2,n/a,17.6,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,124690.47,n/a,9.628607722007722,1.3163,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5970370656370657,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.6762000000000001,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.3755722007722009,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.737865637065637,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.661271814671814,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5802015444015444,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB425,CSTB,Non-residential,School and Daycare,New Built,France,n/a,n/a,2015-2019,n/a,France,406.0,n/a,0-5000,60.0,0,0,massive brick,Flat roof,n/a,3,n/a,16.8,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,363580.73000000004,n/a,17.910380788177342,1.2188,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.434912807881774,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.104103448275862,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.1934108374384238,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.8318487684729066,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.414603940886699,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.18,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB426,CSTB,Non-residential,Office,New Built,France,n/a,n/a,2015-2019,n/a,France,3634.0,n/a,0-5000,288.0,5,0,massive brick,Flat roof,n/a,2,n/a,31.8,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,3269330.74,n/a,17.99301452944414,2.1175,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6178881673087507,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.601428673637864,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.107893780957623,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.972330930104568,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.18,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB427,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,233.0,n/a,0-5000,2.0,3,1,massive concrete,Gable or saddle roof,n/a,0,n/a,22.5,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,127604.86999999998,n/a,10.953207725321885,1.7038,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.3527055793991416,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.7758643776824032,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.538115879828326,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.961080686695279,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.6654978540772527,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5808712446351931,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB428,CSTB,Non-residential,Office,New Built,France,n/a,n/a,2015-2019,n/a,France,5444.0,n/a,5001-10000,374.0,0,0,massive brick,Flat roof,n/a,0,n/a,,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,9083088.69,n/a,33.369172263041875,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.368923659074209,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.4265681116825855,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.3168867744305657,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.259354114621602,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.18,n/a,n/a,n/a,n/a,n/a,n/a,n/a
